CustomerKey;GeographyKey;FullName;Age;MaritalStatus;Gender;YearlyIncome;IncomeCat;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwner;NumberCarsOwned;YearsSinceFirstPurchase;CloseToStore
27676;355;Trevor Flores;65;Married;Male;40000;Average;3;0;Partial College;Professional;Yes;2;0;Yes
27677;612;Marissa Powell;64;Married;Female;40000;Average;3;0;Partial College;Professional;Yes;2;1;Yes
27678;542;Angel Carter;64;Single;Male;40000;Average;3;0;Partial College;Professional;No;2;3;Yes
27679;633;Kayla Walker;64;Married;Female;40000;Average;3;0;Partial College;Professional;Yes;2;1;Yes
27680;307;Benjamin D. Foster;59;Single;Male;40000;Average;3;0;Partial College;Professional;Yes;2;1;Yes
27681;307;Olivia Jackson;65;Married;Female;40000;Average;4;0;Partial College;Professional;No;2;3;Yes
27682;339;Jennifer Kelly;65;Single;Female;40000;Average;4;0;Partial College;Professional;Yes;2;1;Yes
27683;536;Alexandra C. Reed;67;Married;Female;30000;Very High;4;0;High School;Professional;No;2;1;Yes
27684;614;Emma Coleman;66;Married;Female;40000;Average;4;0;Partial College;Professional;Yes;2;1;Yes
27685;35;Alfredo Torres;47;Married;Male;60000;Average;4;4;Bachelors;Professional;No;3;1;Yes
27686;5;Vincent M. Zhang;53;Married;Male;60000;Average;4;4;Bachelors;Professional;Yes;3;0;No
27687;38;Brandy A. Madan;52;Single;Female;60000;Average;3;2;Bachelors;Professional;Yes;2;1;Yes
27688;4;Arthur Sanz;47;Single;Male;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
27689;31;Seth E. Walker;53;Single;Male;70000;High;0;0;Bachelors;Professional;Yes;1;1;Yes
27690;29;Jaime T. Navarro;49;Married;Female;90000;High;2;2;Bachelors;Professional;Yes;0;1;Yes
27691;4;Marshall M. Goel;49;Married;Male;90000;High;2;2;Bachelors;Professional;Yes;0;1;Yes
27692;25;Isaac Lopez;49;Married;Male;90000;High;3;3;Bachelors;Professional;Yes;0;1;Yes
27693;9;Tyrone K. Alvarez;48;Single;Male;90000;High;4;4;Bachelors;Professional;Yes;0;1;Yes
27694;19;Lee L. Gill;54;Married;Male;60000;Average;1;0;Bachelors;Professional;Yes;1;1;Yes
27695;16;Leslie L. Blanco;48;Married;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;1;Yes
27696;15;Ruben Rana;53;Married;Male;60000;Average;1;0;Bachelors;Professional;Yes;1;1;Yes
27697;21;Melvin D. Nath;55;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
27698;26;Isabella Bell;55;Married;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;1;Yes
27699;20;Rebecca W. Turner;49;Single;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;1;Yes
27700;34;Barry Arun;85;Married;Male;70000;High;3;0;Graduate Degree;Management;No;1;1;Yes
27701;3;Joel Arthur;45;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
27702;5;Darryl Lu;50;Single;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
27703;36;Meredith Navarro;56;Single;Female;90000;High;1;0;Bachelors;Professional;No;1;1;Yes
27704;22;Jimmy Romero;82;Single;Male;40000;Average;2;0;Bachelors;Professional;Yes;1;1;Yes
27705;25;Roger D. Pal;45;Married;Male;80000;High;5;5;Bachelors;Professional;Yes;4;1;Yes
27706;21;Brianna Flores;52;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
27707;12;Colleen Raji;46;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
27708;26;Katie D. Goel;52;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
27709;31;Clifford E. Lopez;47;Single;Male;70000;High;0;0;Bachelors;Professional;No;2;1;Yes
27710;27;Sean L. Bailey;47;Single;Male;70000;High;0;0;Bachelors;Professional;No;2;1;Yes
27711;40;Barbara Tang;53;Married;Female;70000;High;0;0;Bachelors;Professional;No;2;1;Yes
27712;25;Teresa R. Munoz;53;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;No;1;1;Yes
27713;33;Lacey M. Zhao;55;Single;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
27714;4;Omar Pal;55;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;No;1;1;Yes
27715;25;Mya E. Ross;44;Single;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
27716;6;Albert E. Ramos;49;Single;Male;70000;High;5;4;Partial College;Skilled Manual;Yes;2;1;Yes
27717;14;Ebony A. Romero;49;Married;Female;70000;High;5;4;Partial College;Skilled Manual;No;3;1;No
27718;17;Franklin C. Shan;38;Married;Male;70000;High;5;4;Partial College;Skilled Manual;Yes;3;1;Yes
27719;32;Nathan King;54;Married;Male;70000;High;5;4;Partial College;Skilled Manual;Yes;3;1;No
27720;25;Arturo A. Wang;50;Married;Male;70000;High;5;4;Partial College;Skilled Manual;Yes;3;1;Yes
27721;15;Clayton Pal;60;Married;Male;80000;High;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
27722;17;Melvin M. Jai;59;Married;Male;80000;High;1;0;Partial College;Skilled Manual;No;1;1;Yes
27723;20;Ruth Sullivan;62;Single;Female;40000;Average;2;0;Bachelors;Management;Yes;1;1;Yes
27724;65;Tyler L. Martin;40;Married;Male;30000;Very High;0;0;High School;Skilled Manual;Yes;2;1;Yes
27725;54;Samuel Sharma;35;Married;Male;30000;Very High;0;0;High School;Skilled Manual;No;2;1;Yes
27726;335;Sophia Hall;36;Single;Female;30000;Very High;0;0;High School;Skilled Manual;No;2;3;Yes
27727;359;Chloe R. Hill;37;Single;Female;30000;Very High;0;0;High School;Skilled Manual;Yes;2;1;Yes
27728;25;Colleen S. Deng;78;Single;Female;30000;Very High;2;0;Partial College;Clerical;No;2;1;Yes
27729;626;Sophia M. Phillips;37;Single;Female;30000;Very High;0;0;Partial High School;Clerical;Yes;2;1;Yes
27730;607;Isabella Cox;37;Single;Female;30000;Very High;0;0;Partial High School;Clerical;Yes;2;1;Yes
27731;64;Gabriel T. Shan;37;Married;Male;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27732;644;Katherine White;38;Married;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27733;30;Ronald P. Subram;77;Single;Male;40000;Average;2;0;Bachelors;Management;Yes;2;1;Yes
27734;59;Aaron J. McDonald;39;Single;Male;30000;Very High;0;0;Partial High School;Clerical;No;2;1;Yes
27735;616;Shelby S. Sanders;39;Single;Female;40000;Average;0;0;High School;Skilled Manual;No;2;0;Yes
27736;553;Mackenzie Young;38;Single;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27737;355;Brandon C. Taylor;38;Single;Male;40000;Average;0;0;High School;Skilled Manual;No;2;1;Yes
27738;49;Kaylee M. Parker;37;Single;Female;30000;Very High;0;0;Partial High School;Clerical;No;2;1;Yes
27739;49;Marie Moreno;37;Single;Female;30000;Very High;0;0;Partial High School;Clerical;No;2;1;Yes
27740;612;Jodi Nath;37;Married;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27741;612;Gabrielle Foster;36;Single;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;0;Yes
27742;543;Devin H. Jones;37;Single;Male;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27743;34;Stefanie E. Garcia;69;Married;Female;40000;Average;2;0;Bachelors;Management;Yes;2;1;Yes
27744;16;Gilbert Pal;73;Married;Male;50000;Average;2;0;Graduate Degree;Management;Yes;1;1;Yes
27745;6;Levi A. Sanchez;73;Single;Male;40000;Average;2;0;Bachelors;Management;Yes;2;1;Yes
27746;17;Dale H. Raje;73;Single;Male;60000;Average;2;0;Graduate Degree;Management;No;1;1;Yes
27747;614;Edward Henderson;40;Married;Male;40000;Average;0;0;High School;Skilled Manual;No;2;1;Yes
27748;545;Luis J. Patterson;39;Single;Male;40000;Average;0;0;High School;Skilled Manual;No;2;1;Yes
27749;301;Alexis A. Brown;39;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
27750;302;Carlos D. Phillips;40;Single;Male;40000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
27751;322;Zoe L. Cooper;39;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
27752;69;Christian Butler;41;Single;Male;40000;Average;0;0;High School;Skilled Manual;No;2;3;Yes
27753;552;Steven Morgan;40;Married;Male;40000;Average;0;0;High School;Skilled Manual;No;2;1;Yes
27754;331;Marcus A. Gonzalez;42;Single;Male;50000;Average;0;0;Partial College;Skilled Manual;No;1;1;Yes
27755;385;Alyssa L. Jenkins;41;Single;Female;50000;Average;0;0;Partial College;Skilled Manual;No;1;1;Yes
27756;66;Angela M. Ward;50;Single;Female;50000;Average;3;3;Bachelors;Skilled Manual;No;1;1;Yes
27757;49;Bobby Van;50;Married;Male;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
27758;68;Sara P. Cox;40;Married;Female;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
27759;635;Alexandria Brooks;45;Single;Female;50000;Average;3;3;Bachelors;Skilled Manual;No;3;3;No
27760;222;Latasha C. Bradley;42;Single;Female;40000;Average;0;0;Graduate Degree;Clerical;No;0;1;Yes
27761;163;Monica G. Madan;48;Married;Female;40000;Average;0;0;Graduate Degree;Clerical;Yes;0;1;Yes
27762;229;Shawn P. Yuan;48;Married;Male;40000;Average;0;0;Graduate Degree;Clerical;No;0;1;Yes
27763;223;Stephanie V. Wright;37;Married;Female;10000;Low;3;3;High School;Manual;Yes;1;1;Yes
27764;197;Jaclyn Becker;37;Single;Female;20000;Low;1;1;Partial College;Manual;No;1;1;Yes
27765;118;Jerry Tang;48;Single;Male;20000;Low;1;1;Partial College;Manual;Yes;1;1;Yes
27766;128;Joel Vance;38;Single;Male;20000;Low;1;1;Partial College;Manual;Yes;1;1;Yes
27767;161;Brandy J. Arun;48;Single;Female;20000;Low;1;1;Partial College;Manual;Yes;1;2;Yes
27768;183;Deanna C. Madan;49;Single;Female;20000;Low;1;1;High School;Manual;No;1;1;Yes
27769;193;Marie Madan;49;Single;Female;20000;Low;1;1;High School;Manual;No;1;1;Yes
27770;117;Autumn J. Zhao;49;Single;Female;30000;Very High;1;1;Bachelors;Clerical;No;0;1;Yes
27771;189;Terrance M. Subram;48;Single;Male;30000;Very High;1;1;Bachelors;Clerical;Yes;1;1;Yes
27772;212;Darrell Goel;50;Single;Male;10000;Low;5;3;Partial High School;Manual;No;1;1;Yes
27773;225;Alan M. Li;49;Single;Male;20000;Low;1;1;High School;Manual;Yes;1;1;Yes
27774;176;Marc W. Munoz;44;Single;Male;20000;Low;2;2;High School;Manual;Yes;0;1;Yes
27775;117;Nina R. Shen;48;Single;Female;40000;Average;0;0;Bachelors;Clerical;No;0;1;Yes
27776;193;Audrey Gomez;50;Single;Female;30000;Very High;1;1;Bachelors;Clerical;No;1;1;Yes
27777;150;Jarred Martin;50;Married;Male;30000;Very High;1;1;Bachelors;Skilled Manual;Yes;1;1;Yes
27778;244;Tabitha Garcia;49;Married;Female;30000;Very High;1;1;Bachelors;Skilled Manual;Yes;1;1;Yes
27779;207;Jordan Washington;51;Married;Male;10000;Low;5;3;Partial High School;Manual;Yes;2;1;Yes
27780;186;Christy A. Andersen;45;Married;Female;20000;Low;2;2;High School;Manual;Yes;1;1;Yes
27781;252;Allen E. Sai;45;Single;Male;20000;Low;2;2;High School;Manual;Yes;1;1;Yes
27782;273;Mason C. Hernandez;45;Single;Male;20000;Low;2;2;High School;Manual;Yes;2;1;Yes
27783;273;Isabel Bradley;51;Married;Female;30000;Very High;1;1;Bachelors;Skilled Manual;Yes;2;1;Yes
27784;190;Shane Arun;51;Single;Male;10000;Low;3;2;Partial High School;Manual;No;1;1;Yes
27785;237;Sebastian D. Bell;84;Married;Male;30000;Very High;1;0;Bachelors;Skilled Manual;Yes;1;1;Yes
27786;265;Cynthia P. Raman;51;Single;Female;20000;Low;3;3;High School;Manual;No;0;1;Yes
27787;157;Gerald Ramos;52;Married;Male;30000;Very High;1;1;Bachelors;Skilled Manual;No;2;1;Yes
27788;272;Brent L. Lin;36;Single;Male;10000;Low;3;2;Partial High School;Manual;Yes;2;1;Yes
27789;270;Nicolas Goldberg;52;Married;Male;20000;Low;3;3;High School;Manual;Yes;1;1;Yes
27790;257;Molly L. Srini;53;Single;Female;20000;Low;3;3;High School;Manual;No;1;1;Yes
27791;134;Shawna C. Deng;41;Single;Female;20000;Low;3;3;High School;Manual;No;1;1;Yes
27792;133;Jacquelyn A. Alonso;52;Single;Female;20000;Low;3;3;High School;Manual;Yes;1;1;Yes
27793;215;Mitchell Shan;82;Single;Male;10000;Low;4;0;High School;Manual;No;2;0;Yes
27794;266;Dawn W. Kumar;83;Married;Female;40000;Average;1;0;Graduate Degree;Skilled Manual;Yes;0;1;Yes
27795;192;Holly S. Vance;49;Single;Female;40000;Average;0;0;Bachelors;Professional;No;0;1;Yes
27796;200;Jarrod E. Patel;50;Single;Male;40000;Average;0;0;Bachelors;Professional;No;0;1;Yes
27797;130;Melvin C. Deng;50;Married;Male;40000;Average;0;0;Bachelors;Professional;Yes;0;1;Yes
27798;171;Brandon Bryant;50;Married;Male;40000;Average;0;0;Bachelors;Professional;Yes;0;1;Yes
27799;273;Bryce Watson;38;Single;Male;80000;High;0;0;Graduate Degree;Skilled Manual;Yes;0;1;Yes
27800;277;Regina Suri;49;Single;Female;80000;High;0;0;Graduate Degree;Skilled Manual;Yes;0;1;Yes
27801;131;Kaitlyn V. Cooper;47;Married;Female;30000;Very High;2;2;Partial College;Clerical;Yes;0;1;Yes
27802;236;Robyn C. Romero;52;Single;Female;30000;Very High;2;2;Partial College;Clerical;Yes;0;1;Yes
27803;222;Theresa E. Suarez;53;Single;Female;30000;Very High;2;2;Partial College;Clerical;No;0;1;Yes
27804;239;Shaun N. Xu;43;Single;Male;30000;Very High;1;0;Partial College;Clerical;No;1;1;Yes
27805;185;Barbara A. Ye;53;Single;Female;30000;Very High;1;0;Partial College;Clerical;No;1;1;Yes
27806;258;Krista Sanz;48;Single;Female;30000;Very High;1;0;Partial College;Clerical;No;1;1;Yes
27807;214;Shaun G. Kumar;81;Single;Male;20000;Low;2;0;Partial College;Clerical;Yes;1;1;Yes
27808;207;Christopher R. Clark;45;Married;Male;30000;Very High;2;2;Partial College;Clerical;Yes;0;1;Yes
27809;162;Arianna Sanchez;45;Married;Female;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;1;Yes
27810;238;Meghan P. Munoz;52;Married;Female;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;1;Yes
27811;133;Darren Vazquez;52;Married;Male;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;1;Yes
27812;202;Alison Lal;39;Single;Female;20000;Low;0;0;High School;Manual;No;1;1;Yes
27813;118;Roy Vance;39;Single;Male;20000;Low;0;0;High School;Manual;No;1;1;Yes
27814;170;Katrina C. Shan;36;Single;Female;30000;Very High;3;3;Partial College;Clerical;No;1;1;Yes
27815;265;Jamie Chow;36;Married;Female;30000;Very High;3;3;Partial College;Clerical;Yes;2;1;Yes
27816;185;Erick J. Kapoor;37;Single;Male;20000;Low;0;0;High School;Manual;No;1;1;Yes
27817;268;Sandra N. Hu;47;Married;Female;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;1;Yes
27818;272;Candice Hu;47;Married;Female;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;1;Yes
27819;273;Michele J. Martin;53;Married;Female;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;1;Yes
27820;276;Joel Patel;52;Married;Male;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;2;Yes
27821;279;Leonard Deng;52;Married;Male;40000;Average;1;0;Bachelors;Skilled Manual;Yes;0;1;Yes
27822;277;Jerry L. Lal;48;Single;Male;30000;Very High;1;0;Partial College;Clerical;No;1;1;Yes
27823;147;Joan M. Gao;37;Married;Female;40000;Average;1;0;Bachelors;Skilled Manual;Yes;1;1;Yes
27824;183;Michele P. Moreno;38;Single;Female;30000;Very High;3;3;Partial College;Clerical;Yes;2;1;Yes
27825;155;Christy A. Zimmerman;37;Single;Female;30000;Very High;3;3;Partial College;Clerical;Yes;2;1;Yes
27826;159;Nicolas M. Xu;37;Single;Male;30000;Very High;4;4;Partial College;Clerical;No;1;1;Yes
27827;232;Meagan L. Malhotra;37;Married;Female;30000;Very High;4;4;Partial College;Clerical;Yes;2;1;Yes
27828;246;Ernest Gao;38;Married;Male;30000;Very High;4;4;Partial College;Clerical;Yes;2;1;Yes
27829;199;Jorge M. Wang;38;Single;Male;30000;Very High;0;0;Partial College;Clerical;No;1;1;Yes
27830;160;Caleb M. Hall;39;Single;Male;20000;Low;0;0;High School;Manual;No;1;1;Yes
27831;142;Clinton C. Vazquez;39;Single;Male;20000;Low;0;0;Partial High School;Manual;No;1;0;Yes
27832;117;Margaret R. Powell;40;Single;Female;30000;Very High;0;0;Partial College;Clerical;No;1;1;Yes
27833;246;Dawn G. Lu;42;Single;Female;20000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
27834;183;Diana J. Suarez;42;Single;Female;20000;Low;0;0;Partial High School;Manual;No;2;1;Yes
27835;179;Darren A. Ruiz;41;Married;Male;20000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
27836;216;Pedro Navarro;41;Married;Male;20000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
27837;244;Kelsey J. Jai;41;Single;Female;20000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
27838;176;Janelle Sai;41;Married;Female;20000;Low;0;0;Partial High School;Manual;No;2;1;Yes
27839;269;Susan Li;41;Married;Female;40000;Average;1;1;Bachelors;Skilled Manual;Yes;0;1;Yes
27840;207;John A. Johnson;37;Single;Male;10000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
27841;251;Gerald M. Vance;54;Married;Male;20000;Low;1;0;Graduate Degree;Clerical;Yes;0;1;Yes
27842;252;Evelyn Arun;49;Married;Female;10000;Low;1;0;Bachelors;Manual;Yes;0;1;Yes
27843;119;Gerald Navarro;80;Single;Male;20000;Low;1;0;Graduate Degree;Clerical;No;0;1;Yes
27844;194;Arturo Li;79;Married;Male;10000;Low;1;0;Graduate Degree;Clerical;Yes;0;1;Yes
27845;221;Angel Wright;48;Single;Male;30000;Very High;5;0;Graduate Degree;Clerical;No;0;1;Yes
27846;201;Albert Rubio;53;Married;Male;30000;Very High;4;0;Graduate Degree;Clerical;Yes;0;1;Yes
27847;271;Kristina Rana;58;Married;Female;10000;Low;1;0;Partial College;Manual;No;0;1;Yes
27848;279;Fernando Perez;59;Married;Male;10000;Low;2;0;Partial College;Manual;Yes;0;1;Yes
27849;220;Dalton Adams;55;Married;Male;20000;Low;1;0;Bachelors;Clerical;Yes;0;1;Yes
27850;223;Jason D. Green;61;Single;Male;20000;Low;1;0;Bachelors;Clerical;No;0;1;Yes
27851;197;Diana Martin;78;Married;Female;20000;Low;1;0;Bachelors;Clerical;No;0;1;Yes
27852;251;Jamie L. Ramos;77;Married;Male;20000;Low;1;0;Bachelors;Clerical;Yes;0;1;Yes
27853;208;Amy R. Zheng;75;Single;Female;10000;Low;2;0;Bachelors;Clerical;No;1;1;Yes
27854;204;Marc I. Rubio;74;Single;Male;10000;Low;2;0;Partial College;Manual;Yes;1;1;Yes
27855;121;Lisa L. Ye;74;Single;Female;20000;Low;1;0;Partial College;Manual;No;0;1;Yes
27856;267;Bonnie W. Tang;75;Married;Female;30000;Very High;1;0;Bachelors;Clerical;Yes;0;1;Yes
27857;205;Brandi M. Munoz;74;Single;Female;10000;Low;2;0;Partial College;Manual;No;1;1;Yes
27858;143;Anders B. Skjønaa;73;Single;Female;10000;Low;3;0;Partial College;Manual;No;1;1;Yes
27859;135;Danny Carlson;73;Married;Male;20000;Low;1;0;Partial College;Manual;Yes;0;1;Yes
27860;5;Hector Martin;36;Married;Male;10000;Low;0;0;Partial College;Manual;Yes;1;1;Yes
27861;39;Karen C. He;36;Single;Female;10000;Low;0;0;Partial College;Manual;Yes;1;1;Yes
27862;24;Joanna M. Alonso;36;Married;Female;10000;Low;0;0;Partial College;Manual;Yes;1;1;Yes
27863;10;Carolyn M. Ruiz;35;Married;Female;20000;Low;0;0;Bachelors;Clerical;No;0;1;Yes
27864;11;Shaun Luo;36;Single;Male;20000;Low;0;0;Bachelors;Clerical;Yes;0;1;Yes
27865;13;Destiny Butler;38;Married;Female;10000;Low;0;0;High School;Manual;Yes;2;1;Yes
27866;38;Sergio Raman;38;Single;Male;10000;Low;0;0;High School;Manual;No;2;1;Yes
27867;6;Alberto R. Blanco;40;Married;Male;10000;Low;0;0;High School;Manual;Yes;2;1;Yes
27868;10;Jessie J. Rubio;39;Single;Female;10000;Low;1;1;High School;Manual;No;0;1;Yes
27869;5;Shawna K. Shan;40;Single;Female;10000;Low;1;1;High School;Manual;Yes;0;1;Yes
27870;40;Ryan C. Davis;36;Single;Male;10000;Low;1;1;High School;Manual;Yes;0;1;Yes
27871;27;Faith Cook;37;Married;Female;10000;Low;1;1;High School;Manual;No;0;1;Yes
27872;26;Ivan Martinez;37;Single;Male;20000;Low;0;0;Bachelors;Clerical;Yes;0;1;Yes
27873;19;Dawn Xu;38;Married;Female;20000;Low;0;0;Bachelors;Clerical;Yes;0;2;Yes
27874;2;Randy J. Zhao;38;Single;Male;20000;Low;0;0;Bachelors;Clerical;Yes;0;1;Yes
27875;26;Pamela G. Patel;38;Single;Female;10000;Low;1;1;High School;Manual;Yes;0;1;Yes
27876;32;Willie J. Deng;39;Married;Male;10000;Low;1;1;High School;Manual;No;0;1;Yes
27877;40;Rebekah Dominguez;39;Single;Female;20000;Low;0;0;Bachelors;Clerical;No;0;1;Yes
27878;25;Dennis J. He;38;Single;Male;20000;Low;0;0;Partial College;Manual;No;0;1;Yes
27879;36;Kelvin E. Chander;39;Married;Male;20000;Low;0;0;Partial College;Manual;No;0;1;Yes
27880;269;Curtis G. Hu;72;Single;Male;40000;Average;1;0;Graduate Degree;Clerical;No;0;1;Yes
27881;193;Raul Nath;49;Single;Male;20000;Low;1;1;Partial College;Manual;No;0;1;Yes
27882;117;Franklin H. Hu;49;Married;Male;30000;Very High;4;0;Graduate Degree;Clerical;Yes;0;1;Yes
27883;119;Marc Hernandez;55;Single;Male;30000;Very High;4;0;Graduate Degree;Clerical;Yes;0;1;Yes
27884;147;Jill Alonso;43;Married;Female;30000;Very High;4;0;Graduate Degree;Clerical;Yes;0;1;Yes
